id,pool,sid,name,postal,province,address,city
a2t5o0000002kP0AAI,Sobeys_Covid_Pool?,880,Lawtons Summerside - COVID - PFIZER,C1N 4P7,Prince Edward Island,475 Granville Street,Summerside
a2t5o0000002kOCAAY,Sobeys_Covid_Pool?,721,Sobeys Montague - COVID - PFIZER,C0A 1R0,Prince Edward Island,76-87 Main St,Montague
a2t5o0000002kObAAI,Sobeys_Covid_Pool?,628,Sobeys West Royalty - COVID - PFIZER,C1A 0C9,Prince Edward Island,39 Babineau Avenue,Charlottetown
a2t5o0000002kP5AAI,Sobeys_Covid_Pool?,621,Sobeys Stratford - COVID - PFIZER,C1B 1L8,Prince Edward Island,9 Kinlock Road ,Stratford
a2t5o0000002kOgAAI,Sobeys_Covid_Pool?,882,Lawtons Sherwood Centre - COVID - PFIZER,C1A 5P7,Prince Edward Island,161 St. Peter's Road,Charlottetown
a2t5o0000002kOWAAY,Sobeys_Covid_Pool?,372,Lawtons Charlottetown - COVID - PFIZER,C1A 1L2,Prince Edward Island,199 Grafton Street,Charlottetown
a2t5o0000003hlfAAA,Sobeys_Covid_Pool?,826,Lawtons Friendly's Charlottetown - COVID - ASTRAZENECA,C1A 9M5,Prince Edward Island,220 Water Street,Charlottetown
a2t5o0000003hkqAAA,Sobeys_Covid_Pool?,628,Sobeys West Royalty - COVID - ASTRAZENECA,C1A 0C9,Prince Edward Island,39 Babineau Avenue,Charlottetown
a2t5o0000003hp2AAA,Sobeys_Covid_Pool?,868,Sobeys Summerside - COVID - ASTRAZENECA,C1N 4P7,Prince Edward Island,475 Granville Street,Summerside
a2t5o0000003hp7AAA,Sobeys_Covid_Pool?,870,Sobeys University Avenue - COVID - ASTRAZENECA,C1A 4N6,Prince Edward Island,400 University Avenue,Charlottetown
a2t5o0000002kORAAY,Sobeys_Covid_Pool?,870,Sobeys University Avenue - COVID - PFIZER,C1A 4N6,Prince Edward Island,400 University Avenue,Charlottetown
a2t5o0000002kOHAAY,Sobeys_Covid_Pool?,826,Lawtons Friendly's Charlottetown - COVID - PFIZER,C1A 9M5,Prince Edward Island,220 Water Street,Charlottetown
a2t5o0000002kOMAAY,Sobeys_Covid_Pool?,868,Sobeys Summerside - COVID - PFIZER,C1N 4P7,Prince Edward Island,475 Granville Street,Summerside
a2t5o0000003hmxAAA,Sobeys_Covid_Pool?,882,Lawtons Sherwood Centre - COVID - ASTRAZENECA,C1A 5P7,Prince Edward Island,161 St. Peter's Road,Charlottetown
a2t5o0000003hj9AAA,Sobeys_Covid_Pool?,372,Lawtons Charlottetown - COVID - ASTRAZENECA,C1A 1L2,Prince Edward Island,199 Grafton Street,Charlottetown
a2t5o0000003hlyAAA,Sobeys_Covid_Pool?,721,Sobeys Montague - COVID - ASTRAZENECA,C0A 1R0,Prince Edward Island,76-87 Main St,Montague
a2t5o0000003heZAAQ,Sobeys_Covid_Pool?,880,Lawtons Summerside - COVID - ASTRAZENECA,C1N 4P7,Prince Edward Island,475 Granville Street,Summerside
a2t5o00000001E6AAI,Sobeys_Covid_Pool?,1234,Sobeys Test Location (No longer vaccinating) - COVID - PFIZER 12+ YEARS OLD,S4P 4W7,Saskatchewan,2445 Albert St,Regina
a2t5o00000001MCAAY,Sobeys_Covid_Pool?,5162,Sobeys Rochdale - COVID - PFIZER 12+ YEARS OLD,S4X 4P7,Saskatchewan,4101 Rochdale Boulevard,Regina
a2t5o00000001MdAAI,Sobeys_Covid_Pool?,3154,Sobeys Preston Crossing - COVID - MODERNA,S7N 4V2,Saskatchewan,1739 Preston Avenue North,Saskatoon
a2t5o00000001MeAAI,Sobeys_Covid_Pool?,4282,FreshCo Regent Park - COVID - PFIZER 12+ YEARS OLD,S4R 4A8,Saskatchewan,3859 Sherwood Drive,Regina
a2t5o00000001MfAAI,Sobeys_Covid_Pool?,4283,FreshCo Confederation - COVID - PFIZER 12+ YEARS OLD,S7L 4R6,Saskatchewan,300 Confederation Drive,Saskatoon
a2t5o00000001MgAAI,Sobeys_Covid_Pool?,4284,FreshCo 33rd Street - COVID - PFIZER 12+ YEARS OLD,S7L 0V4,Saskatchewan,302 - 33 Street West,Saskatoon
a2t5o00000001MhAAI,Sobeys_Covid_Pool?,4285,FreshCo Market Mall - COVID - PFIZER 12+ YEARS OLD,S7J 2G1,Saskatchewan,2325 Preston Avenue,Saskatoon
a2t5o00000001MmAAI,Sobeys_Covid_Pool?,3140,Sobeys Varsity - COVID - PFIZER 12+ YEARS OLD,S7H 0T3,Saskatchewan,1550 8th Street East,Saskatoon
a2t5o00000001MnAAI,Sobeys_Covid_Pool?,4891,Safeway 13th Avenue - COVID - PFIZER 12+ YEARS OLD,S4T 1N8,Saskatchewan,2931 - 13 Avenue,Regina
a2t5o00000001MoAAI,Sobeys_Covid_Pool?,4893,Safeway Moose Jaw - COVID - PFIZER 12+ YEARS OLD,S6H 1K9,Saskatchewan,200 - 1 Avenue North West,Moose Jaw
a2t5o00000001MpAAI,Sobeys_Covid_Pool?,4895,Safeway Victoria Square - COVID - PFIZER 12+ YEARS OLD,S4N 6E4,Saskatchewan,2223 Victoria Avenue East,Regina
a2t5o00000001MqAAI,Sobeys_Covid_Pool?,5038,Sobeys Stonebridge Sobeys - COVID - PFIZER 12+ YEARS OLD,S7T 0V1,Saskatchewan,3100 Preston Ave. S.,Saskatoon
a2t5o00000001MrAAI,Sobeys_Covid_Pool?,5148,Sobeys Estevan - COVID - MODERNA,S4A 2B4,Saskatchewan,440 King Street,Estevan
a2t5o00000001NqAAI,Sobeys_Covid_Pool?,4878,Safeway Lawson Heights - COVID - PFIZER 12+ YEARS OLD,S7K 5S6,Saskatchewan,1-134 Primrose Drive ,Saskatoon
a2t5o00000001NrAAI,Sobeys_Covid_Pool?,4880,Safeway University Heights - COVID - PFIZER 12+ YEARS OLD,S7S 0A5,Saskatchewan,1860 McOrmond Drive,Saskatoon
a2t5o00000001NsAAI,Sobeys_Covid_Pool?,4887,Safeway Southland Mall - COVID - PFIZER 12+ YEARS OLD,S4S 6H7,Saskatchewan,3015 Gordon Road,Regina
a2t5o00000001NtAAI,Sobeys_Covid_Pool?,4889,Safeway South Hill Mall - COVID - PFIZER 12+ YEARS OLD,S6V 5V5,Saskatchewan,2995 - 2 Avenue West,Prince Albert
a2t5o00000001NuAAI,Sobeys_Covid_Pool?,4890,Safeway Northgate Mall - COVID - PFIZER 12+ YEARS OLD,S4R 3C3,Saskatchewan,353 Albert Street North,Regina
a2t5o0000000eAUAAY,Sobeys_Covid_Pool?,4887,Safeway Southland Mall - COVID - MODERNA,S4S 6H7,Saskatchewan,3015 Gordon Road,Regina
a2t5o0000000eAKAAY,Sobeys_Covid_Pool?,4878,Safeway Lawson Heights - COVID - MODERNA,S7K 5S6,Saskatchewan,1-134 Primrose Drive ,Saskatoon
a2t5o0000000eAZAAY,Sobeys_Covid_Pool?,4889,Safeway South Hill Mall - COVID - MODERNA,S6V 5V5,Saskatchewan,2995 - 2 Avenue West,Prince Albert
a2t5o0000000e9gAAA,Sobeys_Covid_Pool?,4283,FreshCo Confederation - COVID - MODERNA,S7L 4R6,Saskatchewan,300 Confederation Drive,Saskatoon
a2t5o0000000e9lAAA,Sobeys_Covid_Pool?,4284,FreshCo 33rd Street - COVID - MODERNA,S7L 0V4,Saskatchewan,302 - 33 Street West,Saskatoon
a2t5o0000000eA0AAI,Sobeys_Covid_Pool?,4891,Safeway 13th Avenue - COVID - MODERNA,S4T 1N8,Saskatchewan,2931 - 13 Avenue,Regina
a2t5o0000000eAFAAY,Sobeys_Covid_Pool?,5038,Sobeys Stonebridge Sobeys - COVID - MODERNA,S7T 0V1,Saskatchewan,3100 Preston Ave. S.,Saskatoon
a2t5o0000000e9bAAA,Sobeys_Covid_Pool?,4282,FreshCo Regent Park - COVID - MODERNA,S4R 4A8,Saskatchewan,3859 Sherwood Drive,Regina
a2t5o0000000e9vAAA,Sobeys_Covid_Pool?,3140,Sobeys Varsity - COVID - MODERNA,S7H 0T3,Saskatchewan,1550 8th Street East,Saskatoon
a2t5o0000000e9qAAA,Sobeys_Covid_Pool?,4285,FreshCo Market Mall - COVID - MODERNA,S7J 2G1,Saskatchewan,2325 Preston Avenue,Saskatoon
a2t5o0000000eAPAAY,Sobeys_Covid_Pool?,4880,Safeway University Heights - COVID - MODERNA,S7S 0A5,Saskatchewan,1860 McOrmond Drive,Saskatoon
a2t5o0000000e9WAAQ,Sobeys_Covid_Pool?,5162,Sobeys Rochdale - COVID - MODERNA,S4X 4P7,Saskatchewan,4101 Rochdale Boulevard,Regina
a2t5o0000002hbrAAA,Sobeys_Covid_Pool?,3154,Sobeys Preston Crossing - COVID - PFIZER 12+ YEARS OLD,S7N 4V2,Saskatchewan,1739 Preston Avenue North,Saskatoon
a2t5o0000003hs9AAA,Sobeys_Covid_Pool?,4887,Safeway Southland Mall - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S4S 6H7,Saskatchewan,3015 Gordon Road,Regina
a2t5o0000003hsVAAQ,Sobeys_Covid_Pool?,3140,Sobeys Varsity - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7H 0T3,Saskatchewan,1550 8th Street East,Saskatoon
a2t5o0000003hiMAAQ,Sobeys_Covid_Pool?,5162,Sobeys Rochdale - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S4X 4P7,Saskatchewan,4101 Rochdale Boulevard,Regina
a2t5o0000003hsbAAA,Sobeys_Covid_Pool?,4282,FreshCo Regent Park - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S4R 4A8,Saskatchewan,3859 Sherwood Drive,Regina
a2t5o0000003hu2AAA,Sobeys_Covid_Pool?,4284,FreshCo 33rd Street - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7L 0V4,Saskatchewan,302 - 33 Street West,Saskatoon
a2t5o0000003hvjAAA,Sobeys_Covid_Pool?,4895,Safeway Victoria Square - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S4N 6E4,Saskatchewan,2223 Victoria Avenue East,Regina
a2t5o0000003htxAAA,Sobeys_Covid_Pool?,4283,FreshCo Confederation - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7L 4R6,Saskatchewan,300 Confederation Drive,Saskatoon
a2t5o0000003hepAAA,Sobeys_Covid_Pool?,5148,Sobeys Estevan - COVID - PFIZER 12+ YEARS OLD,S4A 2B4,Saskatchewan,440 King Street,Estevan
a2t5o0000003hvZAAQ,Sobeys_Covid_Pool?,4891,Safeway 13th Avenue - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S4T 1N8,Saskatchewan,2931 - 13 Avenue,Regina
a2t5o0000000eAeAAI,Sobeys_Covid_Pool?,4890,Safeway Northgate Mall - COVID - MODERNA,S4R 3C3,Saskatchewan,353 Albert Street North,Regina
a2t5o0000000eAAAAY,Sobeys_Covid_Pool?,4895,Safeway Victoria Square - COVID - MODERNA,S4N 6E4,Saskatchewan,2223 Victoria Avenue East,Regina
a2t5o0000000eA5AAI,Sobeys_Covid_Pool?,4893,Safeway Moose Jaw - COVID - MODERNA,S6H 1K9,Saskatchewan,200 - 1 Avenue North West,Moose Jaw
a2t5o0000003hk5AAA,Sobeys_Covid_Pool?,4285,FreshCo Market Mall - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7J 2G1,Saskatchewan,2325 Preston Avenue,Saskatoon
a2t5o0000003hveAAA,Sobeys_Covid_Pool?,4893,Safeway Moose Jaw - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S6H 1K9,Saskatchewan,200 - 1 Avenue North West,Moose Jaw
a2t5o0000003hvKAAQ,Sobeys_Covid_Pool?,4878,Safeway Lawson Heights - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7K 5S6,Saskatchewan,1-134 Primrose Drive ,Saskatoon
a2t5o0000003hpvAAA,Sobeys_Covid_Pool?,1234,Sobeys Test Location (No longer vaccinating) - COVID - MODERNA,S4P 4W7,Saskatchewan,2445 Albert St,Regina
a2t5o0000003hsfAAA,Sobeys_Covid_Pool?,3154,Sobeys Preston Crossing - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7N 4V2,Saskatchewan,1739 Preston Avenue North,Saskatoon
a2t5o0000003hvUAAQ,Sobeys_Covid_Pool?,4889,Safeway South Hill Mall - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S6V 5V5,Saskatchewan,2995 - 2 Avenue West,Prince Albert
a2t5o0000003hvVAAQ,Sobeys_Covid_Pool?,4890,Safeway Northgate Mall - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S4R 3C3,Saskatchewan,353 Albert Street North,Regina
a2t5o0000003hz2AAA,Sobeys_Covid_Pool?,5038,Sobeys Stonebridge Sobeys - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7T 0V1,Saskatchewan,3100 Preston Ave. S.,Saskatoon
a2t5o0000003hreAAA,Sobeys_Covid_Pool?,5148,Sobeys Estevan - COVID - ASTRTAZENECA,S4A 2B4,Saskatchewan,440 King Street,Estevan
a2t5o0000003hfhAAA,Sobeys_Covid_Pool?,1234,Sobeys Test Location (No longer vaccinating) - COVID - PFIZER PEDIATRIC 5-11 YEA,S4P 4W7,Saskatchewan,2445 Albert St,Regina
a2t5o0000003hvPAAQ,Sobeys_Covid_Pool?,4880,Safeway University Heights - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,S7S 0A5,Saskatchewan,1860 McOrmond Drive,Saskatoon
